vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"03","011","999","0524",2,2024,3.68899994e+01,0
"03","011","999","0528",3,129,2.34999990e+00,0
"03","012","999","0501",1,4654,5.17599983e+01,0
"03","012","999","0524",2,4141,4.60499992e+01,0
"03","012","999","0528",3,197,2.19000006e+00,0
"03","013","999","0501",1,7801,5.18800011e+01,0
"03","013","999","0524",2,6727,4.47299995e+01,0
"03","013","999","0528",3,510,3.39000010e+00,0
"03","014","999","0501",2,411,4.59199982e+01,0
"03","014","999","0524",1,466,5.20699997e+01,0
"03","014","999","0528",3,18,2.00999999e+00,0
"03","015","999","0501",1,5445,5.15400009e+01,0
"03","015","999","0524",2,4543,4.30000000e+01,0
"03","015","999","0528",3,576,5.44999981e+00,0
"03","016","999","0501",1,6535,5.41899986e+01,0
"03","016","999","0524",2,4173,3.45999985e+01,0
"03","016","999","0528",3,1352,1.12100000e+01,0
"03","999","999","0501",1,84158,4.96100006e+01,10
"03","999","999","0524",2,69980,4.12500000e+01,9
"03","999","999","0528",3,15498,9.14000034e+00,1
"07","001","999","0152",4,1845,2.78999996e+00,0
"07","001","999","0501",2,21350,3.23100014e+01,0
"07","001","999","0530",3,9162,1.38699999e+01,0
"07","001","999","0531",1,33719,5.10299988e+01,0
"07","002","999","0152",4,1175,3.03999996e+00,0
"07","002","999","0501",2,14846,3.84399986e+01,0
"07","002","999","0530",3,4168,1.07900000e+01,0
"07","002","999","0531",1,18432,4.77299995e+01,0
"07","003","999","0152",4,2,4.90000010e-01,0
"07","003","999","0501",1,220,5.35299988e+01,0
"07","003","999","0530",3,21,5.11000013e+00,0
"07","003","999","0531",2,168,4.08800011e+01,0
"07","004","999","0152",4,0,0.00000000e+00,0
"07","004","999","0501",1,285,4.86300011e+01,0
"07","004","999","0530",3,47,8.02000046e+00,0
"07","004","999","0531",2,254,4.33400002e+01,0
"07","005","999","0152",4,262,1.88000000e+00,0
"07","005","999","0501",1,6479,4.63800011e+01,0
"07","005","999","0530",3,1548,1.10799999e+01,0
"07","005","999","0531",2,5680,4.06599998e+01,0
"07","006","999","0152",4,567,2.64000010e+00,0
"07","006","999","0501",2,5768,2.69099998e+01,0
"07","006","999","0530",3,4308,2.01000004e+01,0
"07","006","999","0531",1,10795,5.03499985e+01,0
"07","007","999","0152",4,4,2.30000004e-01,0
"07","007","999","0501",2,786,4.56699982e+01,0
"07","007","999","0530",3,115,6.67999983e+00,0
"07","007","999","0531",1,816,4.74099998e+01,0
"07","008","999","0152",4,7,2.19999999e-01,0
"07","008","999","0501",2,1423,4.38499985e+01,0
"07","008","999","0530",3,286,8.81000042e+00,0
"07","008","999","0531",1,1529,4.71199989e+01,0
"07","009","999","0152",4,1,1.00000001e-01,0
"07","009","999","0501",2,241,2.42500000e+01,0
"07","009","999","0530",3,79,7.94999981e+00,0
"07","009","999","0531",1,673,6.77099991e+01,0
"07","010","999","0152",4,0,0.00000000e+00,0
"07","010","999","0501",1,257,5.36500015e+01,0
"07","010","999","0530",3,12,2.50999999e+00,0
"07","010","999","0531",2,210,4.38400002e+01,0
"07","011","999","0152",4,9,8.70000005e-01,0
